SnapshotDate,StoreID,ProductID,OnHandUnits,ReorderPoint,StockoutFlag
2024-12-06,22,265,140,29,0
2024-10-22,8,329,90,37,0
2024-12-19,14,214,28,35,0
2024-03-23,27,153,114,27,0
2024-12-29,3,366,185,16,0
2024-11-30,7,233,194,49,0
2024-08-16,17,100,70,35,0
2024-05-06,24,14,128,52,0
2024-10-24,16,150,242,58,0
2024-04-09,9,303,122,20,0
2024-10-16,21,155,14,21,0
2024-06-22,20,153,153,47,0
2024-02-28,5,313,155,13,0
2024-08-15,11,233,184,12,0
2024-08-03,18,1,155,47,0
2024-12-02,8,94,59,55,0
2024-12-13,27,275,172,22,0
2024-10-21,6,180,78,36,0
2024-08-07,1,226,211,16,0
2024-08-05,27,322,220,22,0
2024-02-08,26,149,151,26,0
2024-07-29,16,321,192,52,0
2024-02-01,22,307,151,14,0
2024-01-08,8,347,50,42,0
2024-04-15,12,106,66,14,0
2024-04-04,17,206,1,35,0
2024-09-13,6,340,115,16,0
2024-11-04,27,300,116,53,0
2024-05-18,4,84,81,23,0
2024-06-24,12,350,217,59,0
2024-02-03,21,374,50,41,0
2024-02-23,7,297,94,14,0
2024-05-22,25,55,54,17,0
2024-01-22,26,143,73,13,0
2024-09-11,17,173,231,35,0
2024-03-11,15,52,51,35,0
2024-03-10,27,224,246,35,0
2024-04-13,25,217,105,36,0
2024-06-19,25,279,26,47,0
2024-10-25,16,71,201,16,0
2024-10-20,8,259,44,14,0
2024-06-27,9,360,148,23,0
2024-05-28,16,354,62,46,0
2024-10-10,9,206,192,15,0
2024-12-26,20,10,1,42,0
2024-10-25,20,399,89,14,0
2024-05-20,27,374,231,28,0
2024-01-10,8,177,84,37,0
2024-06-16,14,40,211,18,0
2024-08-20,16,33,124,12,0
2024-04-19,10,99,149,14,0
2024-11-18,11,167,161,28,0
2024-02-09,22,272,31,10,0
2024-06-12,2,90,15,28,0
2024-01-16,14,219,239,45,0
2024-08-16,14,1,224,40,0
2024-01-22,11,44,75,42,0
2024-11-09,5,72,206,48,0
2024-01-12,26,253,100,31,0
2024-05-06,5,216,173,20,0
2024-02-11,1,286,228,38,0
2024-03-05,5,175,120,46,0
2024-09-25,17,357,103,56,0
2024-07-10,13,122,9,14,0
2024-08-28,26,362,134,29,0
2024-09-05,18,23,191,59,0
2024-05-30,29,256,148,48,0
2024-02-06,6,37,37,55,0
2024-08-22,28,201,247,57,0
2024-07-04,5,120,126,20,0
2024-12-14,18,129,136,14,0
2024-12-26,11,241,25,57,0
2024-06-04,15,340,28,58,0
2024-04-16,20,395,17,31,0
2024-07-19,11,250,125,42,0
2024-08-18,6,27,19,13,0
2024-01-14,13,248,188,16,0
2024-06-02,17,247,54,22,0
2024-04-19,9,65,65,19,0
2024-08-05,9,155,67,20,0
2024-05-29,14,232,201,59,0
2024-07-29,27,27,78,55,0
2024-02-23,28,94,147,34,0
2024-11-16,17,147,132,16,0
2024-09-23,17,362,116,50,0
2024-12-14,7,270,242,15,0
2024-02-01,2,218,70,20,0
2024-02-14,13,388,77,44,0
2024-06-02,9,31,22,34,0
2024-04-18,17,37,51,53,0
2024-04-11,28,35,104,34,0
2024-04-09,11,183,172,33,0
2024-06-19,30,207,238,26,0
2024-07-23,26,216,160,39,0
2024-02-16,29,352,233,58,0
2024-04-25,1,59,131,14,0
2024-11-29,27,249,191,59,0
2024-09-03,26,84,15,29,0
2024-09-01,23,153,53,21,0
2024-08-05,4,263,193,31,0
2024-02-14,27,139,212,26,0
2024-11-24,4,334,57,57,0
2024-04-28,4,162,29,39,0
2024-05-07,13,76,41,22,0
2024-08-21,14,353,63,21,0
2024-06-07,14,294,112,43,0
2024-07-03,13,129,209,19,0
2024-03-25,8,27,109,40,0
2024-04-22,14,1,61,35,0
2024-03-21,28,127,103,12,0
2024-09-29,2,370,180,51,0
2024-07-04,16,218,221,40,0
2024-12-13,16,100,74,14,0
2024-11-27,3,177,211,21,0
2024-05-07,24,25,11,18,0
2024-02-02,3,298,212,38,0
2024-11-25,12,316,5,50,0
2024-08-21,16,206,23,17,0
2024-06-16,10,251,187,50,0
2024-08-23,18,290,235,21,0
2024-10-22,13,19,127,47,0
2024-02-22,5,315,21,26,0
2024-12-05,22,55,174,15,0
2024-12-20,18,268,171,24,0
2024-03-22,30,314,175,14,0
2024-12-02,27,344,12,34,0
2024-11-24,4,342,185,45,0
2024-10-27,18,154,89,30,0
2024-02-15,8,32,191,16,0
2024-07-28,28,201,231,35,0
2024-05-13,7,242,99,55,0
2024-11-27,30,66,212,12,0
2024-11-18,10,148,82,18,0
2024-06-17,30,36,236,11,0
2024-05-18,4,3,80,10,0
2024-12-04,19,210,206,15,0
2024-06-08,16,279,141,51,0
2024-12-21,9,39,226,16,0
2024-05-22,16,105,33,14,0
2024-07-30,27,149,211,14,0
2024-07-14,9,83,43,17,0
2024-11-24,23,388,155,51,0
2024-09-04,25,343,201,24,0
2024-06-29,4,304,86,24,0
2024-05-10,30,234,119,52,0
2024-11-12,8,224,164,40,0
2024-12-23,2,126,26,23,0
2024-02-05,8,343,198,20,0
2024-06-17,7,197,137,47,0
2024-09-22,9,80,11,59,0
2024-11-03,13,86,231,35,0
2024-06-20,19,12,41,17,0
2024-09-03,1,253,178,54,0
2024-03-07,7,88,28,14,0
2024-05-28,4,80,224,48,0
2024-03-13,28,162,187,31,0
2024-07-10,14,107,60,13,0
2024-10-03,29,371,163,14,0
2024-03-12,9,290,237,28,0
2024-09-05,18,194,83,20,0
2024-10-15,11,327,23,46,0
2024-05-19,28,86,31,22,0
2024-06-19,17,61,85,22,0
2024-01-15,27,148,142,34,0
2024-10-10,7,360,197,16,0
2024-05-21,15,389,197,15,0
2024-03-23,8,65,168,40,0
2024-01-30,14,173,55,13,0
2024-11-28,7,222,144,26,0
2024-02-03,3,259,144,55,0
2024-08-31,14,5,222,56,0
2024-04-25,24,378,99,16,0
2024-06-21,12,131,209,32,0
2024-11-25,10,392,118,59,0
2024-05-11,24,155,100,44,0
2024-01-02,29,157,237,14,0
2024-09-25,5,37,240,24,0
2024-01-09,23,192,100,36,0
2024-06-16,18,131,201,17,0
2024-02-06,19,120,203,12,0
2024-07-27,30,15,140,40,0
2024-07-25,7,286,180,12,0
2024-10-30,10,191,83,17,0
2024-11-01,24,218,96,16,0
2024-10-26,21,18,3,31,0
2024-09-26,10,52,204,20,0
2024-04-18,13,7,26,51,0
2024-05-22,24,29,14,41,0
2024-03-10,19,315,106,16,0
2024-09-06,20,279,153,15,0
2024-09-20,7,313,29,52,0
2024-07-15,1,395,32,21,0
2024-10-28,10,181,208,43,0
2024-08-25,24,181,10,26,0
2024-03-27,8,104,130,51,0
2024-09-28,14,3,165,52,0
2024-01-30,1,278,244,44,0
2024-05-14,9,134,195,42,0
2024-12-10,1,114,160,27,0
2024-01-21,15,188,231,54,0
2024-04-03,22,286,245,29,0
2024-05-05,11,34,72,43,0
2024-05-18,19,76,37,17,0
2024-09-02,19,219,142,39,0
2024-01-29,29,245,73,39,0
2024-11-07,23,300,140,18,0
2024-09-13,29,372,211,39,0
2024-03-29,1,398,10,55,0
2024-11-09,23,123,216,41,0
2024-12-19,18,208,158,38,0
2024-10-30,30,357,66,24,0
2024-03-15,24,182,225,11,0
2024-02-13,2,342,50,47,0
2024-11-24,29,176,150,35,0
2024-12-30,20,151,213,52,0
2024-06-07,8,336,198,28,0
2024-05-12,24,202,74,47,0
2024-09-24,26,366,146,58,0
2024-07-23,28,52,16,42,0
2024-09-07,2,391,76,21,0
2024-03-24,8,385,202,24,0
2024-01-28,13,144,16,56,0
2024-04-04,7,274,93,38,0
2024-06-09,3,63,141,40,0
2024-05-02,2,128,83,58,0
2024-02-07,19,127,115,13,0
2024-10-17,22,305,11,21,0
2024-09-02,7,49,67,24,0
2024-01-01,2,358,57,26,0
2024-01-17,30,303,157,14,0
2024-06-02,18,16,241,17,0
2024-06-18,22,111,153,28,0
2024-05-21,19,132,107,12,0
2024-02-12,21,130,239,18,0
2024-12-16,8,322,29,37,0
2024-11-03,8,359,74,34,0
2024-04-25,19,176,206,30,0
2024-12-21,21,115,22,41,0
2024-09-23,5,170,18,11,0
2024-05-27,14,97,169,56,0
2024-09-28,11,43,242,29,0
2024-01-18,20,381,70,15,0
2024-04-25,26,290,225,55,0
2024-11-25,11,223,3,31,0
2024-03-25,26,62,9,22,0
2024-08-03,15,266,202,37,0
2024-04-21,20,242,47,45,0
2024-03-10,25,360,228,46,0
2024-12-18,18,96,163,24,0
2024-05-05,16,58,99,58,0
2024-03-14,27,203,15,16,0
2024-03-03,17,209,136,19,0
2024-02-23,13,192,69,13,0
2024-03-05,11,36,65,27,0
2024-12-04,25,151,116,43,0
2024-02-02,12,98,230,40,0
2024-09-06,22,164,243,20,0
2024-02-01,14,238,198,59,0
2024-02-26,7,108,174,19,0
2024-03-29,21,138,65,42,0
2024-03-05,17,252,41,15,0
2024-10-13,15,303,46,22,0
2024-09-05,6,236,8,30,0
2024-05-11,18,175,195,10,0
2024-09-27,25,218,235,13,0
2024-08-04,4,354,64,55,0
2024-10-20,22,184,193,42,0
2024-10-26,6,349,22,12,0
2024-09-04,15,97,14,27,0
2024-08-02,26,243,101,23,0
2024-01-24,25,329,187,35,0
2024-02-09,7,118,141,45,0
2024-04-08,15,155,165,20,0
2024-03-27,26,214,174,17,0
2024-08-27,10,7,62,52,0
2024-07-14,24,1,109,35,0
2024-10-11,13,378,45,38,0
2024-12-20,18,341,195,10,0
2024-03-08,11,284,49,24,0
2024-07-14,24,217,131,51,0
2024-02-04,18,335,183,10,0
2024-12-08,14,366,195,41,0
2024-07-04,26,296,113,52,0
2024-01-25,7,261,213,46,0
2024-04-11,30,286,173,13,0
2024-04-17,30,190,139,44,0
2024-10-21,10,272,32,22,0
2024-02-05,1,395,237,39,0
2024-05-15,6,229,229,13,0
2024-06-18,4,242,185,15,0
2024-04-03,25,353,96,35,0
2024-08-30,2,340,73,21,0
2024-06-12,7,154,157,22,0
2024-10-08,4,224,132,34,0
2024-04-09,4,203,198,35,0
2024-01-06,13,277,146,10,0
2024-09-06,4,349,161,17,0
2024-04-04,20,126,111,28,0
2024-06-26,18,150,216,28,0
2024-11-02,1,41,169,28,0
2024-10-29,23,242,237,18,0
2024-04-11,16,259,116,50,0
2024-08-30,14,245,75,37,0
2024-10-07,29,339,1,30,0
2024-12-12,8,20,170,40,0
2024-09-19,26,67,42,31,0
2024-09-11,5,331,104,33,0
2024-03-14,30,170,68,57,0
2024-11-02,4,269,166,41,0
2024-04-26,12,149,157,51,0
2024-05-09,29,125,184,14,0
2024-05-27,27,322,93,35,0
2024-09-07,7,357,119,51,0
2024-12-16,6,213,105,21,0
2024-06-06,26,314,4,35,0
2024-04-02,9,321,152,54,0
2024-12-13,21,138,8,29,0
2024-05-26,7,212,80,45,0
2024-07-08,4,203,218,50,0
2024-08-27,26,221,120,41,0
2024-02-02,27,30,6,51,0
2024-03-03,27,284,30,30,0
2024-10-29,4,226,97,14,0
2024-10-04,8,328,81,21,0
2024-09-13,9,360,91,21,0
2024-01-09,17,331,92,34,0
2024-11-15,26,134,45,43,0
2024-05-29,15,70,112,59,0
2024-02-18,26,354,35,26,0
2024-09-11,6,291,12,31,0
2024-12-17,28,302,96,22,0
2024-08-09,26,129,236,20,0
2024-10-23,21,397,136,11,0
2024-11-01,20,263,148,47,0
2024-06-01,26,250,57,45,0
2024-07-10,20,1,141,54,0
2024-10-21,22,97,119,25,0
2024-09-29,14,316,244,52,0
2024-07-19,22,167,249,21,0
2024-06-11,3,90,185,24,0
2024-01-27,15,370,93,19,0
2024-09-14,11,7,104,33,0
2024-12-09,4,301,16,50,0
2024-10-14,27,360,176,39,0
2024-09-08,8,97,247,33,0
2024-01-28,24,20,248,19,0
2024-10-12,5,77,149,32,0
2024-04-29,24,236,128,21,0
2024-11-06,9,320,217,15,0
2024-11-06,26,130,137,24,0
2024-11-12,28,369,4,24,0
2024-03-25,25,206,8,30,0
2024-10-09,16,228,5,31,0
2024-07-09,17,250,37,48,0
2024-12-10,30,391,115,58,0
2024-03-12,10,219,127,39,0
2024-07-26,7,398,149,36,0
2024-02-15,10,215,54,57,0
2024-03-26,22,359,162,24,0
2024-06-17,9,375,177,13,0
2024-08-01,21,150,109,58,0
2024-10-19,8,266,4,33,0
2024-04-16,3,57,104,38,0
2024-10-22,11,99,188,49,0
2024-05-11,10,335,6,41,0
2024-06-03,25,379,31,33,0
2024-08-12,8,185,103,41,0
2024-09-13,23,21,170,19,0
2024-05-08,12,139,191,44,0
2024-08-06,7,382,187,53,0
2024-06-09,21,212,243,20,0
2024-04-16,5,94,100,22,0
2024-07-08,19,124,12,14,0
2024-05-19,30,147,190,29,0
2024-11-17,2,71,92,11,0
2024-10-25,30,388,221,18,0
2024-04-27,17,224,30,24,0
2024-01-21,30,339,80,51,0
2024-03-12,1,88,81,51,0
2024-03-13,3,81,175,34,0
2024-01-05,24,359,140,55,0
2024-05-16,25,53,197,13,0
2024-06-18,23,222,192,11,0
2024-04-08,6,140,160,59,0
2024-12-14,7,285,67,11,0
2024-09-11,20,371,54,53,0
2024-07-22,2,111,39,53,0
2024-03-09,1,149,1,10,0
2024-05-17,12,147,10,48,0
2024-04-09,29,340,137,32,0
2024-04-09,10,203,191,42,0
2024-09-10,14,354,208,21,0
2024-03-25,3,54,106,53,0
2024-08-21,9,388,133,46,0
2024-09-22,23,319,77,59,0
2024-07-11,6,341,172,51,0
2024-01-02,16,114,79,25,0
2024-02-25,15,12,10,40,0
2024-03-07,10,385,89,13,0
2024-07-22,23,292,222,43,0
2024-09-27,11,89,58,22,0
2024-01-07,11,338,26,59,0
2024-10-22,21,284,74,52,0
2024-12-27,11,326,139,37,0
2024-10-02,30,291,137,58,0
2024-12-25,26,129,211,52,0
2024-09-09,24,134,206,37,0
2024-08-19,5,172,210,52,0
2024-04-07,9,285,231,36,0
2024-07-28,18,59,1,18,0
2024-02-04,23,151,104,45,0
2024-11-16,1,184,196,33,0
2024-01-08,16,217,25,40,0
2024-04-28,3,106,75,44,0
2024-07-26,23,95,160,10,0
2024-01-12,21,109,159,22,0
2024-09-22,28,119,39,17,0
2024-04-26,25,303,222,39,0
2024-06-19,25,347,118,11,0
2024-05-24,3,162,189,35,0
2024-08-12,5,118,152,20,0
2024-08-15,1,190,214,48,0
2024-04-06,9,220,150,38,0
2024-07-13,30,336,221,59,0
2024-02-09,5,50,233,57,0
2024-01-26,4,175,88,15,0
2024-09-15,14,342,131,14,0
2024-07-14,19,196,24,28,0
2024-01-03,16,256,231,44,0
2024-11-25,27,395,63,32,0
2024-01-24,23,61,153,12,0
2024-05-27,29,365,110,50,0
2024-08-26,16,296,241,53,0
2024-01-26,25,197,234,34,0
2024-09-25,9,97,70,35,0
2024-11-06,22,260,36,30,0
2024-01-29,13,307,59,13,0
2024-03-10,20,174,130,38,0
2024-09-27,30,116,231,27,0
2024-10-02,22,254,172,15,0
2024-07-26,14,221,96,11,0
2024-06-13,11,115,226,23,0
2024-12-12,14,3,224,49,0
2024-04-02,30,26,107,21,0
2024-03-09,23,72,26,18,0
2024-02-07,8,225,7,58,0
2024-07-07,25,141,220,44,0
2024-05-14,16,121,103,58,0
2024-09-10,22,216,122,49,0
2024-06-19,9,393,67,19,0
2024-10-16,15,62,91,31,0
2024-11-21,22,332,14,46,0
2024-03-07,21,388,248,26,0
2024-02-17,19,130,220,35,0
2024-02-07,25,351,197,55,0
2024-07-31,8,319,222,59,0
2024-04-26,30,81,199,52,0
2024-03-02,8,140,236,14,0
2024-12-19,17,211,231,41,0
2024-04-17,14,297,123,20,0
2024-02-05,7,262,11,30,0
2024-07-25,7,148,149,47,0
2024-01-07,28,31,136,57,0
2024-01-01,12,358,132,44,0
2024-04-01,11,42,182,54,0
2024-03-09,16,118,98,26,0
2024-12-09,2,335,49,21,0
2024-03-23,20,326,16,41,0
2024-09-02,8,235,247,46,0
2024-11-22,23,351,164,37,0
2024-01-16,13,278,233,26,0
2024-04-14,29,187,16,58,0
2024-06-26,15,368,130,28,0
2024-09-07,20,151,145,59,0
2024-08-13,29,383,104,51,0
2024-02-20,23,48,213,27,0
2024-05-11,10,104,235,39,0
2024-04-12,22,77,84,28,0
2024-06-20,15,185,61,25,0
2024-12-04,8,82,243,10,0
2024-03-11,2,159,199,43,0
2024-06-03,13,4,145,21,0
2024-07-17,18,101,203,59,0
2024-06-26,8,373,69,49,0
2024-11-19,23,334,219,51,0
2024-08-27,3,1,11,48,0
2024-12-09,15,259,143,30,0
2024-03-03,4,123,229,35,0
2024-08-02,5,8,156,37,0
2024-08-01,18,135,149,15,0
2024-12-04,3,11,222,18,0
2024-07-19,29,158,70,41,0
2024-11-15,25,158,186,20,0
2024-05-29,20,1,7,25,0
2024-03-10,17,148,139,14,0
2024-05-08,19,145,194,22,0
2024-10-09,27,328,148,59,0
2024-01-09,16,263,44,58,0
2024-09-15,17,9,6,50,0
2024-08-22,8,242,154,57,0
2024-02-14,7,82,12,24,0
2024-05-29,20,80,18,45,0
2024-08-16,21,159,156,11,0
2024-11-29,18,122,158,37,0
2024-02-08,16,136,158,55,0
2024-08-13,16,310,60,33,0
2024-05-29,26,123,188,13,0
2024-02-09,18,229,210,10,0
2024-08-05,18,152,91,23,0
2024-03-22,8,354,108,27,0
2024-01-25,23,264,66,40,0
2024-02-06,1,168,151,30,0
2024-12-19,29,171,97,40,0
2024-11-13,27,73,70,28,0
2024-09-29,11,273,112,41,0
2024-05-08,3,18,174,10,0
2024-12-25,5,203,198,43,0
2024-01-24,1,112,63,45,0
2024-08-06,11,361,244,59,0
2024-07-01,5,291,86,39,0
2024-12-29,7,153,244,36,0
2024-06-08,25,86,32,21,0
2024-09-27,1,111,20,30,0
2024-03-10,20,55,212,29,0
2024-07-03,25,8,39,14,0
2024-03-07,1,43,160,21,0
2024-04-10,18,354,247,18,0
2024-07-23,11,281,57,27,0
2024-09-06,17,354,102,16,0
2024-12-25,20,389,203,23,0
2024-04-05,6,332,75,52,0
2024-05-13,8,375,77,57,0
2024-10-17,14,300,145,43,0
2024-06-01,20,81,76,31,0
2024-10-14,28,55,107,40,0
2024-07-16,12,335,179,46,0
2024-09-06,2,325,30,34,0
2024-10-27,27,150,191,49,0
2024-03-08,22,73,233,45,0
2024-06-17,20,69,217,36,0
2024-01-29,9,195,215,53,0
2024-10-24,27,269,197,34,0
2024-06-14,11,302,156,38,0
2024-12-23,8,209,145,20,0
2024-01-10,5,215,8,24,0
2024-10-17,15,323,233,56,0
2024-02-26,4,314,24,28,0
2024-07-29,6,339,162,38,0
2024-08-03,20,148,184,23,0
2024-11-09,24,107,96,41,0
2024-04-03,28,361,155,26,0
2024-09-28,30,363,220,36,0
2024-04-07,12,289,157,51,0
2024-12-21,4,276,201,29,0
2024-05-22,23,56,21,11,0
2024-10-23,21,105,48,57,0
2024-05-18,28,125,45,21,0
2024-10-21,15,133,163,38,0
2024-04-21,19,58,209,53,0
2024-02-14,9,184,46,21,0
2024-05-21,20,76,135,26,0
2024-10-19,6,169,50,44,0
2024-12-22,11,93,34,50,0
2024-11-28,20,39,120,39,0
2024-09-05,17,388,96,56,0
2024-11-02,6,348,163,40,0
2024-11-12,14,336,141,28,0
2024-09-30,25,246,60,11,0
2024-01-23,24,351,222,10,0
2024-11-13,16,42,30,12,0
2024-01-27,21,31,242,12,0
2024-01-24,28,342,134,17,0
2024-11-16,27,74,168,38,0
2024-04-25,29,346,103,28,0
2024-10-04,15,66,28,56,0
2024-06-22,13,135,175,31,0
2024-08-06,10,133,190,29,0
2024-08-24,28,361,176,11,0
2024-08-21,18,122,25,44,0
2024-06-29,25,340,181,57,0
2024-02-03,20,121,4,54,0
2024-10-12,16,396,215,48,0
2024-10-03,3,104,121,50,0
2024-11-13,16,16,15,43,0
2024-01-31,1,202,125,43,0
2024-03-03,22,380,127,24,0
2024-07-20,5,167,105,23,0
2024-10-20,16,325,123,22,0
2024-01-15,21,185,161,47,0
2024-05-14,3,267,76,10,0
2024-10-30,18,121,202,17,0
2024-03-21,23,292,129,52,0
2024-09-26,6,74,12,25,0
2024-03-11,18,15,16,48,0
2024-08-18,13,23,238,35,0
2024-02-18,2,378,142,28,0
2024-11-08,11,177,34,48,0
2024-07-15,15,296,0,18,1
2024-02-15,26,362,166,58,0
2024-02-27,25,28,119,46,0
2024-06-13,17,171,88,34,0
2024-03-19,1,242,125,14,0
2024-10-12,20,144,128,11,0
2024-12-09,8,269,29,35,0
2024-09-28,12,177,196,47,0
2024-11-13,17,9,70,25,0
2024-09-01,13,116,180,26,0
2024-11-29,29,234,249,59,0
2024-05-03,3,167,200,51,0
2024-09-24,12,34,38,32,0
2024-10-05,3,361,16,48,0
2024-12-06,26,220,229,22,0
2024-02-03,27,40,55,47,0
2024-09-15,7,390,19,42,0
2024-09-20,20,39,34,57,0
2024-12-16,9,207,17,51,0
2024-09-30,1,5,231,31,0
2024-04-17,5,97,92,37,0
2024-12-12,25,67,209,11,0
2024-03-15,11,325,119,32,0
2024-01-20,11,371,57,34,0
2024-11-21,17,266,245,39,0
2024-05-12,21,72,20,47,0
2024-06-09,19,2,55,30,0
2024-07-06,30,66,146,58,0
2024-12-18,26,266,39,53,0
2024-03-25,26,296,47,26,0
2024-06-17,5,157,140,36,0
2024-05-25,22,147,176,13,0
2024-12-04,2,148,169,48,0
2024-06-03,7,239,182,14,0
2024-09-27,12,87,191,48,0
2024-01-27,12,222,67,44,0
2024-11-21,13,206,59,29,0
2024-06-12,22,379,73,18,0
2024-11-24,7,332,112,45,0
2024-05-03,17,240,86,51,0
2024-05-24,4,174,59,23,0
2024-05-28,13,354,141,55,0
2024-11-20,16,93,170,32,0
2024-04-07,25,222,98,34,0
2024-02-02,4,268,101,23,0
2024-12-23,19,163,3,52,0
2024-10-02,1,48,237,18,0
2024-01-01,3,261,120,58,0
2024-12-04,19,123,183,31,0
2024-04-12,18,354,73,31,0
2024-02-17,14,45,70,35,0
2024-10-04,19,154,116,42,0
2024-06-26,2,64,245,52,0
2024-06-03,10,300,117,50,0
2024-07-27,15,255,9,45,0
2024-06-10,6,301,147,51,0
2024-08-17,10,28,58,28,0
2024-01-25,3,323,17,12,0
2024-07-13,20,191,115,10,0
2024-06-15,9,210,39,51,0
2024-06-27,1,172,7,42,0
2024-11-12,29,289,77,16,0
2024-01-08,2,49,219,54,0
2024-09-15,5,93,208,16,0
2024-01-07,7,68,24,57,0
2024-08-18,17,188,69,27,0
2024-12-24,4,199,202,33,0
2024-08-30,28,344,189,21,0
2024-11-28,21,367,177,17,0
2024-01-06,16,331,221,57,0
2024-08-15,27,96,183,50,0
2024-02-17,28,300,159,18,0
2024-04-09,21,43,118,32,0
2024-04-08,21,177,177,44,0
2024-11-18,20,5,210,24,0
2024-08-30,12,72,120,10,0
2024-06-07,28,2,188,17,0
2024-09-09,2,110,149,30,0
2024-10-06,1,332,11,50,0
2024-11-18,2,330,80,13,0
2024-01-20,24,293,27,24,0
2024-06-19,28,168,247,35,0
2024-06-13,1,233,65,37,0
2024-02-02,17,40,106,25,0
2024-06-05,14,271,165,37,0
2024-02-04,21,211,233,17,0
2024-02-12,29,63,109,24,0
2024-09-24,18,345,72,13,0
2024-07-04,10,335,61,30,0
2024-10-06,4,112,151,13,0
2024-08-31,2,382,34,48,0
2024-06-05,4,35,2,58,0
2024-04-08,14,132,106,33,0
2024-07-01,19,157,128,35,0
2024-11-29,29,193,52,58,0
2024-08-04,27,315,5,19,0
2024-08-23,14,216,227,15,0
2024-01-20,17,91,113,26,0
2024-11-19,21,205,212,22,0
2024-09-22,29,304,117,39,0
2024-02-22,21,66,48,26,0
2024-11-30,18,20,75,30,0
2024-04-03,4,335,192,16,0
2024-10-26,11,115,38,56,0
2024-09-19,17,324,240,39,0
2024-01-12,12,300,107,49,0
2024-06-01,1,98,26,52,0
2024-05-08,27,388,203,46,0
2024-05-19,24,216,248,11,0
2024-01-08,13,173,28,56,0
2024-08-30,25,57,81,27,0
2024-10-31,3,283,108,18,0
2024-01-18,6,304,206,11,0
2024-07-29,29,122,165,27,0
2024-07-29,3,334,84,49,0
2024-01-04,27,314,171,33,0
2024-01-09,11,240,106,56,0
2024-07-12,4,374,91,39,0
2024-01-15,14,386,2,21,0
2024-07-26,1,213,96,19,0
2024-07-03,2,308,213,32,0
2024-10-20,1,337,135,20,0
2024-06-24,18,377,147,45,0
2024-06-25,9,13,71,45,0
2024-03-07,2,340,86,27,0
2024-07-16,4,341,125,45,0
2024-06-17,14,182,33,31,0
2024-01-25,29,263,235,56,0
2024-10-09,19,101,160,35,0
2024-02-20,11,143,196,25,0
2024-11-05,11,218,203,14,0
2024-10-01,27,268,170,35,0
2024-11-30,17,200,238,58,0
2024-12-17,17,1,41,42,0
2024-01-01,11,73,126,26,0
2024-12-23,9,133,17,31,0
2024-04-21,17,128,43,16,0
2024-05-05,7,308,72,24,0
2024-08-25,12,43,82,33,0
2024-08-25,27,344,238,40,0
2024-08-15,7,311,234,42,0
2024-10-08,10,134,65,25,0
2024-10-24,20,145,191,47,0
2024-11-01,5,152,116,27,0
2024-09-08,2,279,15,59,0
2024-09-07,23,157,213,18,0
2024-03-30,14,244,234,50,0
2024-08-22,18,195,230,12,0
2024-05-20,28,288,82,49,0
2024-01-29,10,222,25,34,0
2024-04-24,20,306,140,22,0
2024-02-22,28,386,220,16,0
2024-08-27,8,116,170,56,0
2024-12-11,21,30,66,29,0
2024-07-07,4,278,97,58,0
2024-07-26,19,259,151,29,0
2024-03-25,11,292,157,38,0
2024-08-28,17,300,137,20,0
2024-01-04,23,269,3,30,0
2024-06-25,27,92,64,19,0
2024-09-21,7,355,2,57,0
2024-09-01,4,393,130,13,0
2024-06-24,4,260,128,22,0
2024-08-07,16,10,180,45,0
2024-01-05,29,341,152,30,0
2024-06-26,16,237,208,19,0
2024-02-04,20,366,62,43,0
2024-02-26,24,339,8,42,0
2024-10-28,2,356,159,37,0
2024-07-25,23,316,229,52,0
2024-02-11,4,26,94,46,0
2024-05-29,2,14,194,35,0
2024-06-09,17,46,181,41,0
2024-08-31,22,213,214,22,0
2024-07-30,3,160,105,10,0
2024-06-13,10,308,208,58,0
2024-07-22,14,5,133,33,0
2024-06-18,7,179,51,14,0
2024-02-10,6,214,215,49,0
2024-02-19,19,295,161,22,0
2024-09-02,27,168,211,20,0
2024-11-14,10,247,43,50,0
2024-10-18,12,169,140,28,0
2024-04-24,24,94,103,37,0
2024-02-13,15,273,14,54,0
2024-04-09,9,365,96,13,0
2024-12-17,3,299,150,20,0
2024-08-29,22,93,186,26,0
2024-05-01,27,76,11,32,0
2024-06-08,22,267,145,56,0
2024-12-19,7,204,60,11,0
2024-12-23,2,158,164,43,0
2024-06-09,2,23,187,28,0
2024-03-17,16,389,54,24,0
2024-01-05,9,151,223,34,0
2024-02-23,26,292,81,13,0
2024-08-05,21,21,156,49,0
2024-09-30,15,146,18,15,0
2024-01-15,13,202,167,49,0
2024-12-06,7,354,104,51,0
2024-12-30,21,261,119,28,0
2024-01-13,8,374,60,28,0
2024-07-12,18,381,202,59,0
2024-12-14,26,335,6,52,0
2024-06-23,22,84,86,14,0
2024-05-19,11,339,14,18,0
2024-05-24,10,348,113,54,0
2024-06-13,20,363,112,31,0
2024-02-22,1,300,238,16,0
2024-09-10,3,314,105,50,0
2024-03-25,13,85,219,35,0
2024-09-27,30,113,137,39,0
2024-09-11,18,72,101,58,0
2024-01-16,26,339,15,21,0
2024-01-01,3,227,176,35,0
2024-05-29,11,84,49,43,0
2024-02-12,22,40,213,55,0
2024-10-29,12,319,95,27,0
2024-05-23,23,188,178,51,0
2024-05-20,10,316,152,13,0
2024-04-19,9,178,222,27,0
2024-06-11,4,198,167,56,0
2024-12-01,1,67,80,41,0
2024-01-31,10,277,88,33,0
